movie_id,average_rating,Number_of_votes,title,original_title,start_year,runtime_minutes,studio,domestic_gross_x,foreign_gross,year,total_gross,production_budget,domestic_gross_y,worldwide_gross,ROI,genres
tt1683003,7.8,94,The Tempest,The Tempest,2010,131.0,Mira.,278000.0,68700,2010,346700.0,20000000,277943,277943,-19722057,Drama
tt1274300,5.4,7073,The Tempest,The Tempest,2010,110.0,Mira.,278000.0,68700,2010,346700.0,20000000,277943,277943,-19722057,Comedy
tt1274300,5.4,7073,The Tempest,The Tempest,2010,110.0,Mira.,278000.0,68700,2010,346700.0,20000000,277943,277943,-19722057,Drama
tt1274300,5.4,7073,The Tempest,The Tempest,2010,110.0,Mira.,278000.0,68700,2010,346700.0,20000000,277943,277943,-19722057,Fantasy
tt3840898,8.5,171,The Tempest,The Tempest,2014,169.0,Mira.,278000.0,68700,2010,346700.0,20000000,277943,277943,-19722057,Comedy
tt3840898,8.5,171,The Tempest,The Tempest,2014,169.0,Mira.,278000.0,68700,2010,346700.0,20000000,277943,277943,-19722057,Drama
tt1686470,6.3,50,Inferno,Giao lo dinh menh,2010,100.0,Sony,34300000.0,185700000,2016,220000000.0,75000000,34343574,219519367,144519367,Thriller
tt3219106,6.3,183,Inferno,Inferno,2014,113.0,Sony,34300000.0,185700000,2016,220000000.0,75000000,34343574,219519367,144519367,Drama
tt3062096,6.2,138978,Inferno,Inferno,2016,121.0,Sony,34300000.0,185700000,2016,220000000.0,75000000,34343574,219519367,144519367,Action
tt3062096,6.2,138978,Inferno,Inferno,2016,121.0,Sony,34300000.0,185700000,2016,220000000.0,75000000,34343574,219519367,144519367,Adventure
tt3062096,6.2,138978,Inferno,Inferno,2016,121.0,Sony,34300000.0,185700000,2016,220000000.0,75000000,34343574,219519367,144519367,Crime
tt1399683,7.2,127751,Winter's Bone,Winter's Bone,2010,100.0,RAtt.,6500000.0,7300000,2010,13800000.0,2000000,6531503,16131551,14131551,Drama
tt1399683,7.2,127751,Winter's Bone,Winter's Bone,2010,100.0,RAtt.,6500000.0,7300000,2010,13800000.0,2000000,6531503,16131551,14131551,Mystery
tt1279935,6.3,144683,Date Night,Date Night,2010,88.0,Fox,98700000.0,53600000,2010,152300000.0,55000000,98711404,152269033,97269033,Comedy
tt1279935,6.3,144683,Date Night,Date Night,2010,88.0,Fox,98700000.0,53600000,2010,152300000.0,55000000,98711404,152269033,97269033,Crime
tt1279935,6.3,144683,Date Night,Date Night,2010,88.0,Fox,98700000.0,53600000,2010,152300000.0,55000000,98711404,152269033,97269033,Romance
tt1424381,6.4,199764,Predators,Predators,2010,107.0,Fox,52000000.0,75200000,2010,127200000.0,40000000,52000688,127234389,87234389,Action
tt1424381,6.4,199764,Predators,Predators,2010,107.0,Fox,52000000.0,75200000,2010,127200000.0,40000000,52000688,127234389,87234389,Adventure
tt1424381,6.4,199764,Predators,Predators,2010,107.0,Fox,52000000.0,75200000,2010,127200000.0,40000000,52000688,127234389,87234389,Sci-Fi
tt1405500,6.1,6728,For Colored Girls,For Colored Girls,2010,133.0,LGF,37700000.0,17300,2010,37717300.0,21000000,37729698,38017873,17017873,Drama
tt1392197,4.2,13283,Marmaduke,Marmaduke,2010,87.0,Fox,33600000.0,50100000,2010,83700000.0,50000000,33644788,89895930,39895930,Comedy
tt1392197,4.2,13283,Marmaduke,Marmaduke,2010,87.0,Fox,33600000.0,50100000,2010,83700000.0,50000000,33644788,89895930,39895930,Family
tt0955308,6.6,239480,Robin Hood,Robin Hood,2010,140.0,Uni.,105300000.0,216400000,2010,321700000.0,210000000,105487148,322459006,112459006,Action
tt0955308,6.6,239480,Robin Hood,Robin Hood,2010,140.0,Uni.,105300000.0,216400000,2010,321700000.0,210000000,105487148,322459006,112459006,Adventure
tt0955308,6.6,239480,Robin Hood,Robin Hood,2010,140.0,Uni.,105300000.0,216400000,2010,321700000.0,210000000,105487148,322459006,112459006,Drama
tt0955308,6.6,239480,Robin Hood,Robin Hood,2010,140.0,Uni.,105300000.0,216400000,2010,321700000.0,99000000,30824628,84747441,-14252559,Action
tt0955308,6.6,239480,Robin Hood,Robin Hood,2010,140.0,Uni.,105300000.0,216400000,2010,321700000.0,99000000,30824628,84747441,-14252559,Adventure
tt0955308,6.6,239480,Robin Hood,Robin Hood,2010,140.0,Uni.,105300000.0,216400000,2010,321700000.0,99000000,30824628,84747441,-14252559,Drama
tt2363363,6.3,78,Robin Hood,Robin Hood,2013,92.0,Uni.,105300000.0,216400000,2010,321700000.0,210000000,105487148,322459006,112459006,Action
tt2363363,6.3,78,Robin Hood,Robin Hood,2013,92.0,Uni.,105300000.0,216400000,2010,321700000.0,210000000,105487148,322459006,112459006,Drama
tt2363363,6.3,78,Robin Hood,Robin Hood,2013,92.0,Uni.,105300000.0,216400000,2010,321700000.0,99000000,30824628,84747441,-14252559,Action
tt2363363,6.3,78,Robin Hood,Robin Hood,2013,92.0,Uni.,105300000.0,216400000,2010,321700000.0,99000000,30824628,84747441,-14252559,Drama
tt4532826,5.3,41588,Robin Hood,Robin Hood,2018,116.0,Uni.,105300000.0,216400000,2010,321700000.0,210000000,105487148,322459006,112459006,Action
tt4532826,5.3,41588,Robin Hood,Robin Hood,2018,116.0,Uni.,105300000.0,216400000,2010,321700000.0,210000000,105487148,322459006,112459006,Adventure
tt4532826,5.3,41588,Robin Hood,Robin Hood,2018,116.0,Uni.,105300000.0,216400000,2010,321700000.0,210000000,105487148,322459006,112459006,Thriller
tt4532826,5.3,41588,Robin Hood,Robin Hood,2018,116.0,Uni.,105300000.0,216400000,2010,321700000.0,99000000,30824628,84747441,-14252559,Action
tt4532826,5.3,41588,Robin Hood,Robin Hood,2018,116.0,Uni.,105300000.0,216400000,2010,321700000.0,99000000,30824628,84747441,-14252559,Adventure
tt4532826,5.3,41588,Robin Hood,Robin Hood,2018,116.0,Uni.,105300000.0,216400000,2010,321700000.0,99000000,30824628,84747441,-14252559,Thriller
tt1305583,4.9,6417,Our Family Wedding,Our Family Wedding,2010,103.0,FoxS,20300000.0,1200000,2010,21500000.0,14000000,20255281,21410546,7410546,Comedy
tt1305583,4.9,6417,Our Family Wedding,Our Family Wedding,2010,103.0,FoxS,20300000.0,1200000,2010,21500000.0,14000000,20255281,21410546,7410546,Romance
tt1242432,6.3,68592,I Spit on Your Grave,I Spit on Your Grave,2010,108.0,Anch.,93100.0,480000,2010,573100.0,1750000,93051,1278471,-471529,Horror
tt1242432,6.3,68592,I Spit on Your Grave,I Spit on Your Grave,2010,108.0,Anch.,93100.0,480000,2010,573100.0,1750000,93051,1278471,-471529,Thriller
tt1462758,7.0,139426,Buried,Buried,2010,95.0,LGF,1000000.0,18100000,2010,19100000.0,1987650,1044143,21270290,19282640,Drama
tt1462758,7.0,139426,Buried,Buried,2010,95.0,LGF,1000000.0,18100000,2010,19100000.0,1987650,1044143,21270290,19282640,Mystery
tt1462758,7.0,139426,Buried,Buried,2010,95.0,LGF,1000000.0,18100000,2010,19100000.0,1987650,1044143,21270290,19282640,Thriller
tt4540326,6.0,5,Buried,Buried,2011,95.0,LGF,1000000.0,18100000,2010,19100000.0,1987650,1044143,21270290,19282640,Thriller
tt1531663,6.4,45799,Everything Must Go,Everything Must Go,2010,97.0,RAtt.,2700000.0,0,2011,2700000.0,5000000,2712131,2821010,-2178990,Comedy
tt1531663,6.4,45799,Everything Must Go,Everything Must Go,2010,97.0,RAtt.,2700000.0,0,2011,2700000.0,5000000,2712131,2821010,-2178990,Drama
tt1323045,6.2,62311,Frozen,Frozen,2010,93.0,BV,400700000.0,875700000,2013,1276400000.0,150000000,400738009,1272469910,1122469910,Adventure
tt1323045,6.2,62311,Frozen,Frozen,2010,93.0,BV,400700000.0,875700000,2013,1276400000.0,150000000,400738009,1272469910,1122469910,Drama
tt1323045,6.2,62311,Frozen,Frozen,2010,93.0,BV,400700000.0,875700000,2013,1276400000.0,150000000,400738009,1272469910,1122469910,Sport
tt1611845,5.4,75,Frozen,Wai nei chung ching,2010,92.0,BV,400700000.0,875700000,2013,1276400000.0,150000000,400738009,1272469910,1122469910,Fantasy
tt1611845,5.4,75,Frozen,Wai nei chung ching,2010,92.0,BV,400700000.0,875700000,2013,1276400000.0,150000000,400738009,1272469910,1122469910,Romance
tt2294629,7.5,516998,Frozen,Frozen,2013,102.0,BV,400700000.0,875700000,2013,1276400000.0,150000000,400738009,1272469910,1122469910,Adventure
tt2294629,7.5,516998,Frozen,Frozen,2013,102.0,BV,400700000.0,875700000,2013,1276400000.0,150000000,400738009,1272469910,1122469910,Animation
tt2294629,7.5,516998,Frozen,Frozen,2013,102.0,BV,400700000.0,875700000,2013,1276400000.0,150000000,400738009,1272469910,1122469910,Comedy
tt0493949,6.6,16086,Ramona and Beezus,Ramona and Beezus,2010,103.0,Fox,26200000.0,1100000,2010,27300000.0,15000000,26167002,27469621,12469621,Adventure
tt0493949,6.6,16086,Ramona and Beezus,Ramona and Beezus,2010,103.0,Fox,26200000.0,1100000,2010,27300000.0,15000000,26167002,27469621,12469621,Comedy
tt0493949,6.6,16086,Ramona and Beezus,Ramona and Beezus,2010,103.0,Fox,26200000.0,1100000,2010,27300000.0,15000000,26167002,27469621,12469621,Family
tt1139328,7.2,148274,The Ghost Writer,The Ghost Writer,2010,128.0,Sum.,15500000.0,44700000,2010,60200000.0,45000000,15541549,65532491,20532491,Drama
tt1139328,7.2,148274,The Ghost Writer,The Ghost Writer,2010,128.0,Sum.,15500000.0,44700000,2010,60200000.0,45000000,15541549,65532491,20532491,Mystery
tt1139328,7.2,148274,The Ghost Writer,The Ghost Writer,2010,128.0,Sum.,15500000.0,44700000,2010,60200000.0,45000000,15541549,65532491,20532491,Thriller
tt1294226,6.0,74914,The Last Song,The Last Song,2010,107.0,BV,63000000.0,26100000,2010,89100000.0,20000000,62950384,92678948,72678948,Drama
tt1294226,6.0,74914,The Last Song,The Last Song,2010,107.0,BV,63000000.0,26100000,2010,89100000.0,20000000,62950384,92678948,72678948,Music
tt1294226,6.0,74914,The Last Song,The Last Song,2010,107.0,BV,63000000.0,26100000,2010,89100000.0,20000000,62950384,92678948,72678948,Romance
tt1285016,7.7,568578,The Social Network,The Social Network,2010,120.0,Sony,97000000.0,128000000,2010,225000000.0,40000000,96962694,224922135,184922135,Biography
tt1285016,7.7,568578,The Social Network,The Social Network,2010,120.0,Sony,97000000.0,128000000,2010,225000000.0,40000000,96962694,224922135,184922135,Drama
tt1013860,5.1,14120,Dylan Dog: Dead of Night,Dylan Dog: Dead of Night,2010,107.0,OMNI/FSR,1200000.0,3400000,2011,4600000.0,20000000,1186538,6093725,-13906275,Action
tt1013860,5.1,14120,Dylan Dog: Dead of Night,Dylan Dog: Dead of Night,2010,107.0,OMNI/FSR,1200000.0,3400000,2011,4600000.0,20000000,1186538,6093725,-13906275,Comedy
tt1013860,5.1,14120,Dylan Dog: Dead of Night,Dylan Dog: Dead of Night,2010,107.0,OMNI/FSR,1200000.0,3400000,2011,4600000.0,20000000,1186538,6093725,-13906275,Crime
tt0455407,6.5,104465,The Crazies,The Crazies,2010,101.0,Over.,39100000.0,15700000,2010,54800000.0,19000000,39123589,56445534,37445534,Horror
tt0455407,6.5,104465,The Crazies,The Crazies,2010,101.0,Over.,39100000.0,15700000,2010,54800000.0,19000000,39123589,56445534,37445534,Thriller
tt1564585,4.4,83710,Skyline,Skyline,2010,92.0,Uni.,21400000.0,45400000,2010,66800000.0,10000000,21416355,68264973,58264973,Action
tt1564585,4.4,83710,Skyline,Skyline,2010,92.0,Uni.,21400000.0,45400000,2010,66800000.0,10000000,21416355,68264973,58264973,Sci-Fi
tt1564585,4.4,83710,Skyline,Skyline,2010,92.0,Uni.,21400000.0,45400000,2010,66800000.0,10000000,21416355,68264973,58264973,Thriller
tt1573072,5.5,11089,Housefull,Housefull,2010,144.0,Eros,1200000.0,1200000,2010,2400000.0,10100000,1183658,18726300,8626300,Comedy
tt4991978,3.9,8,Housefull,Housefull,2013,94.6540400990398,Eros,1200000.0,1200000,2010,2400000.0,10100000,1183658,18726300,8626300,Family
tt1545759,6.8,12706,Point Blank,À bout portant,2010,81.0,Magn.,708000.0,8500000,2011,9208000.0,3000000,0,0,-3000000,Action
tt1545759,6.8,12706,Point Blank,À bout portant,2010,81.0,Magn.,708000.0,8500000,2011,9208000.0,3000000,0,0,-3000000,Crime
tt1545759,6.8,12706,Point Blank,À bout portant,2010,81.0,Magn.,708000.0,8500000,2011,9208000.0,3000000,0,0,-3000000,Drama
tt3735086,8.2,15,Point Blank,À Queima Roupa,2015,92.0,Magn.,708000.0,8500000,2011,9208000.0,3000000,0,0,-3000000,Crime
tt3735086,8.2,15,Point Blank,À Queima Roupa,2015,92.0,Magn.,708000.0,8500000,2011,9208000.0,3000000,0,0,-3000000,Documentary
tt3735086,8.2,15,Point Blank,À Queima Roupa,2015,92.0,Magn.,708000.0,8500000,2011,9208000.0,3000000,0,0,-3000000,History
tt0804497,7.1,125583,It's Kind of a Funny Story,It's Kind of a Funny Story,2010,101.0,Focus,6400000.0,128000,2010,6528000.0,8000000,6363628,6632950,-1367050,Comedy
tt0804497,7.1,125583,It's Kind of a Funny Story,It's Kind of a Funny Story,2010,101.0,Focus,6400000.0,128000,2010,6528000.0,8000000,6363628,6632950,-1367050,Drama
tt0804497,7.1,125583,It's Kind of a Funny Story,It's Kind of a Funny Story,2010,101.0,Focus,6400000.0,128000,2010,6528000.0,8000000,6363628,6632950,-1367050,Romance
tt0815236,6.4,117245,She's Out of My League,She's Out of My League,2010,104.0,Par.,32000000.0,17800000,2010,49800000.0,20000000,32010860,48680977,28680977,Comedy
tt0815236,6.4,117245,She's Out of My League,She's Out of My League,2010,104.0,Par.,32000000.0,17800000,2010,49800000.0,20000000,32010860,48680977,28680977,Romance
tt0954947,6.1,31727,The Killer Inside Me,The Killer Inside Me,2010,109.0,IFC,217000.0,3800000,2010,4017000.0,13000000,217277,3617277,-9382723,Crime
tt0954947,6.1,31727,The Killer Inside Me,The Killer Inside Me,2010,109.0,IFC,217000.0,3800000,2010,4017000.0,13000000,217277,3617277,-9382723,Drama
tt0954947,6.1,31727,The Killer Inside Me,The Killer Inside Me,2010,109.0,IFC,217000.0,3800000,2010,4017000.0,13000000,217277,3617277,-9382723,Horror
tt0840361,7.6,322524,The Town,The Town,2010,125.0,WB,92200000.0,61800000,2010,154000000.0,37000000,92186262,152566881,115566881,Crime
tt0840361,7.6,322524,The Town,The Town,2010,125.0,WB,92200000.0,61800000,2010,154000000.0,37000000,92186262,152566881,115566881,Drama
tt0840361,7.6,322524,The Town,The Town,2010,125.0,WB,92200000.0,61800000,2010,154000000.0,37000000,92186262,152566881,115566881,Thriller
tt0970866,5.5,99222,Little Fockers,Little Fockers,2010,98.0,Uni.,148400000.0,162200000,2010,310600000.0,100000000,148438600,310650574,210650574,Comedy
tt0970866,5.5,99222,Little Fockers,Little Fockers,2010,98.0,Uni.,148400000.0,162200000,2010,310600000.0,100000000,148438600,310650574,210650574,Romance
tt1032751,6.3,24271,The Warrior's Way,The Warrior's Way,2010,100.0,Rela.,5700000.0,5400000,2010,11100000.0,42000000,5666340,8514325,-33485675,Action
tt1032751,6.3,24271,The Warrior's Way,The Warrior's Way,2010,100.0,Rela.,5700000.0,5400000,2010,11100000.0,42000000,5666340,8514325,-33485675,Fantasy
tt1032751,6.3,24271,The Warrior's Way,The Warrior's Way,2010,100.0,Rela.,5700000.0,5400000,2010,11100000.0,42000000,5666340,8514325,-33485675,Western
tt0964517,7.8,316539,The Fighter,The Fighter,2010,116.0,Par.,93600000.0,35600000,2010,129200000.0,11000000,93617009,129262388,118262388,Biography
tt0964517,7.8,316539,The Fighter,The Fighter,2010,116.0,Par.,93600000.0,35600000,2010,129200000.0,11000000,93617009,129262388,118262388,Drama
tt0964517,7.8,316539,The Fighter,The Fighter,2010,116.0,Par.,93600000.0,35600000,2010,129200000.0,11000000,93617009,129262388,118262388,Sport
tt1164999,7.5,80382,Biutiful,Biutiful,2010,148.0,RAtt.,5100000.0,20000000,2011,25100000.0,35000000,5101237,24687524,-10312476,Drama
tt1164999,7.5,80382,Biutiful,Biutiful,2010,148.0,RAtt.,5100000.0,20000000,2011,25100000.0,35000000,5101237,24687524,-10312476,Romance
tt0947798,8.0,648854,Black Swan,Black Swan,2010,108.0,FoxS,107000000.0,222400000,2010,329400000.0,13000000,106954678,331266710,318266710,Drama
tt0947798,8.0,648854,Black Swan,Black Swan,2010,108.0,FoxS,107000000.0,222400000,2010,329400000.0,13000000,106954678,331266710,318266710,Thriller
tt0817177,7.7,74937,Flipped,Flipped,2010,90.0,WB,1800000.0,0,2010,1800000.0,14000000,1755212,4289993,-9710007,Comedy
tt0817177,7.7,74937,Flipped,Flipped,2010,90.0,WB,1800000.0,0,2010,1800000.0,14000000,1755212,4289993,-9710007,Drama
tt0817177,7.7,74937,Flipped,Flipped,2010,90.0,WB,1800000.0,0,2010,1800000.0,14000000,1755212,4289993,-9710007,Romance
tt2388050,6.0,440,Flipped,Flipped,2015,90.0,WB,1800000.0,0,2010,1800000.0,14000000,1755212,4289993,-9710007,Drama
tt2388050,6.0,440,Flipped,Flipped,2015,90.0,WB,1800000.0,0,2010,1800000.0,14000000,1755212,4289993,-9710007,Thriller
tt1111235,4.6,77,Trance,Trance,2010,83.0,FoxS,2300000.0,21900000,2013,24200000.0,16000000,2322593,22594052,6594052,Horror
tt1111235,4.6,77,Trance,Trance,2010,83.0,FoxS,2300000.0,21900000,2013,24200000.0,950000,0,0,-950000,Horror
tt1924429,6.9,104951,Trance,Trance,2013,101.0,FoxS,2300000.0,21900000,2013,24200000.0,16000000,2322593,22594052,6594052,Crime
tt1924429,6.9,104951,Trance,Trance,2013,101.0,FoxS,2300000.0,21900000,2013,24200000.0,16000000,2322593,22594052,6594052,Drama
tt1924429,6.9,104951,Trance,Trance,2013,101.0,FoxS,2300000.0,21900000,2013,24200000.0,16000000,2322593,22594052,6594052,Mystery
tt1924429,6.9,104951,Trance,Trance,2013,101.0,FoxS,2300000.0,21900000,2013,24200000.0,950000,0,0,-950000,Crime
tt1924429,6.9,104951,Trance,Trance,2013,101.0,FoxS,2300000.0,21900000,2013,24200000.0,950000,0,0,-950000,Drama
tt1924429,6.9,104951,Trance,Trance,2013,101.0,FoxS,2300000.0,21900000,2013,24200000.0,950000,0,0,-950000,Mystery
tt1075747,4.7,51860,Jonah Hex,Jonah Hex,2010,81.0,WB,10500000.0,356000,2010,10856000.0,47000000,10547117,11022696,-35977304,Action
tt1075747,4.7,51860,Jonah Hex,Jonah Hex,2010,81.0,WB,10500000.0,356000,2010,10856000.0,47000000,10547117,11022696,-35977304,Drama
tt1075747,4.7,51860,Jonah Hex,Jonah Hex,2010,81.0,WB,10500000.0,356000,2010,10856000.0,47000000,10547117,11022696,-35977304,Fantasy
tt0435761,8.3,682218,Toy Story 3,Toy Story 3,2010,103.0,BV,415000000.0,652000000,2010,1067000000.0,200000000,415004880,1068879522,868879522,Adventure
tt0435761,8.3,682218,Toy Story 3,Toy Story 3,2010,103.0,BV,415000000.0,652000000,2010,1067000000.0,200000000,415004880,1068879522,868879522,Animation
tt0435761,8.3,682218,Toy Story 3,Toy Story 3,2010,103.0,BV,415000000.0,652000000,2010,1067000000.0,200000000,415004880,1068879522,868879522,Comedy
tt0429493,6.8,235256,The A-Team,The A-Team,2010,117.0,Fox,77200000.0,100000000,2010,177200000.0,110000000,77222099,177241171,67241171,Action
tt0429493,6.8,235256,The A-Team,The A-Team,2010,117.0,Fox,77200000.0,100000000,2010,177200000.0,110000000,77222099,177241171,67241171,Adventure
tt0429493,6.8,235256,The A-Team,The A-Team,2010,117.0,Fox,77200000.0,100000000,2010,177200000.0,110000000,77222099,177241171,67241171,Thriller
tt1336617,6.3,32457,Cyrus,Cyrus,2010,91.0,FoxS,7500000.0,2500000,2010,10000000.0,7000000,7468936,10062896,3062896,Comedy
tt1336617,6.3,32457,Cyrus,Cyrus,2010,91.0,FoxS,7500000.0,2500000,2010,10000000.0,7000000,7468936,10062896,3062896,Drama
tt1336617,6.3,32457,Cyrus,Cyrus,2010,91.0,FoxS,7500000.0,2500000,2010,10000000.0,7000000,7468936,10062896,3062896,Romance
tt1327709,4.7,944,Cyrus,Cyrus,2010,87.0,FoxS,7500000.0,2500000,2010,10000000.0,7000000,7468936,10062896,3062896,Crime
tt1327709,4.7,944,Cyrus,Cyrus,2010,87.0,FoxS,7500000.0,2500000,2010,10000000.0,7000000,7468936,10062896,3062896,Horror
tt1327709,4.7,944,Cyrus,Cyrus,2010,87.0,FoxS,7500000.0,2500000,2010,10000000.0,7000000,7468936,10062896,3062896,Mystery
tt1371155,7.2,13121,Made in Dagenham,Made in Dagenham,2010,113.0,SPC,1100000.0,11300000,2010,12400000.0,8000000,1095369,15644196,7644196,Biography
tt1371155,7.2,13121,Made in Dagenham,Made in Dagenham,2010,113.0,SPC,1100000.0,11300000,2010,12400000.0,8000000,1095369,15644196,7644196,Comedy
tt1371155,7.2,13121,Made in Dagenham,Made in Dagenham,2010,113.0,SPC,1100000.0,11300000,2010,12400000.0,8000000,1095369,15644196,7644196,Drama
tt1385867,5.6,81656,Cop Out,Cop Out,2010,107.0,WB,44900000.0,10700000,2010,55600000.0,37000000,44875481,55909910,18909910,Action
tt1385867,5.6,81656,Cop Out,Cop Out,2010,107.0,WB,44900000.0,10700000,2010,55600000.0,37000000,44875481,55909910,18909910,Comedy
tt1385867,5.6,81656,Cop Out,Cop Out,2010,107.0,WB,44900000.0,10700000,2010,55600000.0,37000000,44875481,55909910,18909910,Crime
tt1465490,6.1,233,Joy,Joy,2010,75.0,Fox,56500000.0,44700000,2015,101200000.0,60000000,56451232,101134059,41134059,Drama
tt2446980,6.6,118086,Joy,Joy,2015,124.0,Fox,56500000.0,44700000,2015,101200000.0,60000000,56451232,101134059,41134059,Drama
tt6180144,7.1,34,Joy,Joy,2016,80.0,Fox,56500000.0,44700000,2015,101200000.0,60000000,56451232,101134059,41134059,Drama
tt8917752,6.5,430,Joy,Joy,2018,99.0,Fox,56500000.0,44700000,2015,101200000.0,60000000,56451232,101134059,41134059,Drama
tt1194417,6.2,16191,Casino Jack,Casino Jack,2010,108.0,ATO,1000000.0,40700,2010,1040700.0,12500000,2039869,2272186,-10227814,Biography
tt1194417,6.2,16191,Casino Jack,Casino Jack,2010,108.0,ATO,1000000.0,40700,2010,1040700.0,12500000,2039869,2272186,-10227814,Comedy
tt1194417,6.2,16191,Casino Jack,Casino Jack,2010,108.0,ATO,1000000.0,40700,2010,1040700.0,12500000,2039869,2272186,-10227814,Crime
tt1313092,7.3,51576,Animal Kingdom,Animal Kingdom,2010,113.0,SPC,1000000.0,5700000,2010,6700000.0,4200000,1044039,8078683,3878683,Crime
tt1313092,7.3,51576,Animal Kingdom,Animal Kingdom,2010,113.0,SPC,1000000.0,5700000,2010,6700000.0,4200000,1044039,8078683,3878683,Drama
tt1470023,5.5,39782,MacGruber,MacGruber,2010,90.0,Uni.,8500000.0,797000,2010,9297000.0,10000000,8525600,8629895,-1370105,Action
tt1470023,5.5,39782,MacGruber,MacGruber,2010,90.0,Uni.,8500000.0,797000,2010,9297000.0,10000000,8525600,8629895,-1370105,Comedy
tt1470023,5.5,39782,MacGruber,MacGruber,2010,90.0,Uni.,8500000.0,797000,2010,9297000.0,10000000,8525600,8629895,-1370105,Romance
tt1645089,8.3,65304,Inside Job,Inside Job,2010,109.0,SPC,4300000.0,3600000,2010,7900000.0,2000000,4311834,7799257,5799257,Crime
tt1645089,8.3,65304,Inside Job,Inside Job,2010,109.0,SPC,4300000.0,3600000,2010,7900000.0,2000000,4311834,7799257,5799257,Documentary
tt1126618,6.5,67367,Morning Glory,Morning Glory,2010,107.0,Par.,31000000.0,29000000,2010,60000000.0,40000000,31011732,59795070,19795070,Comedy
tt1126618,6.5,67367,Morning Glory,Morning Glory,2010,107.0,Par.,31000000.0,29000000,2010,60000000.0,40000000,31011732,59795070,19795070,Drama
tt1126618,6.5,67367,Morning Glory,Morning Glory,2010,107.0,Par.,31000000.0,29000000,2010,60000000.0,40000000,31011732,59795070,19795070,Romance
tt1220634,5.9,153270,Resident Evil: Afterlife,Resident Evil: Afterlife,2010,96.0,SGem,60100000.0,240100000,2010,300200000.0,57500000,60128566,295874190,238374190,Action
tt1220634,5.9,153270,Resident Evil: Afterlife,Resident Evil: Afterlife,2010,96.0,SGem,60100000.0,240100000,2010,300200000.0,57500000,60128566,295874190,238374190,Adventure
tt1220634,5.9,153270,Resident Evil: Afterlife,Resident Evil: Afterlife,2010,96.0,SGem,60100000.0,240100000,2010,300200000.0,57500000,60128566,295874190,238374190,Horror
tt1250777,7.6,497363,Kick-Ass,Kick-Ass,2010,117.0,LGF,48100000.0,48100000,2010,96200000.0,28000000,48071303,97531134,69531134,Action
tt1250777,7.6,497363,Kick-Ass,Kick-Ass,2010,117.0,LGF,48100000.0,48100000,2010,96200000.0,28000000,48071303,97531134,69531134,Comedy
tt1287468,4.3,12642,Cats & Dogs: The Revenge of Kitty Galore,Cats & Dogs: The Revenge of Kitty Galore,2010,82.0,WB,43600000.0,68900000,2010,112500000.0,85000000,43585753,113026383,28026383,Action
tt1287468,4.3,12642,Cats & Dogs: The Revenge of Kitty Galore,Cats & Dogs: The Revenge of Kitty Galore,2010,82.0,WB,43600000.0,68900000,2010,112500000.0,85000000,43585753,113026383,28026383,Comedy
tt1287468,4.3,12642,Cats & Dogs: The Revenge of Kitty Galore,Cats & Dogs: The Revenge of Kitty Galore,2010,82.0,WB,43600000.0,68900000,2010,112500000.0,85000000,43585753,113026383,28026383,Family
tt1512235,6.8,70604,Super,Super,2010,96.0,IFC,328000.0,0,2011,328000.0,2500000,327716,593933,-1906067,Action
tt1512235,6.8,70604,Super,Super,2010,96.0,IFC,328000.0,0,2011,328000.0,2500000,327716,593933,-1906067,Comedy
tt1512235,6.8,70604,Super,Super,2010,96.0,IFC,328000.0,0,2011,328000.0,2500000,327716,593933,-1906067,Drama
tt1807022,8.1,1869,Super,Super,2010,140.0,IFC,328000.0,0,2011,328000.0,2500000,327716,593933,-1906067,Drama
tt1341167,7.3,66209,Four Lions,Four Lions,2010,97.0,Drft.,305000.0,4400000,2010,4705000.0,3750000,310007,2436111,-1313889,Comedy
tt1341167,7.3,66209,Four Lions,Four Lions,2010,97.0,Drft.,305000.0,4400000,2010,4705000.0,3750000,310007,2436111,-1313889,Crime
tt1341167,7.3,66209,Four Lions,Four Lions,2010,97.0,Drft.,305000.0,4400000,2010,4705000.0,3750000,310007,2436111,-1313889,Drama
tt1616203,6.0,436,One Day,You yi tian,2010,93.0,Focus,13800000.0,45500000,2011,59300000.0,15000000,13843771,59168692,44168692,Drama
tt1616203,6.0,436,One Day,You yi tian,2010,93.0,Focus,13800000.0,45500000,2011,59300000.0,15000000,13843771,59168692,44168692,Romance
tt1616203,6.0,436,One Day,You yi tian,2010,93.0,Focus,13800000.0,45500000,2011,59300000.0,15000000,13843771,59168692,44168692,Sci-Fi
tt1563738,7.0,128094,One Day,One Day,2011,107.0,Focus,13800000.0,45500000,2011,59300000.0,15000000,13843771,59168692,44168692,Drama
tt1563738,7.0,128094,One Day,One Day,2011,107.0,Focus,13800000.0,45500000,2011,59300000.0,15000000,13843771,59168692,44168692,Romance
tt4051858,6.2,13,One Day,You yi tian,2014,90.0,Focus,13800000.0,45500000,2011,59300000.0,15000000,13843771,59168692,44168692,Family
tt6168298,7.8,1454,One Day,One Day,2016,135.0,Focus,13800000.0,45500000,2011,59300000.0,15000000,13843771,59168692,44168692,Drama
tt6168298,7.8,1454,One Day,One Day,2016,135.0,Focus,13800000.0,45500000,2011,59300000.0,15000000,13843771,59168692,44168692,Romance
